HCoV_229E_E	A0A024RBG1	0.1031502940719242	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6H7	0.1585494984267827	0.0	0.0	0.5066532352882707	0.0
HCoV_229E_E	A0A075B6H8	0.1705869739414518	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6H9	0.1536326755482015	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6I0	0.1607543708180084	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6I1	0.1695176778698235	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6I3	0.1696123052404698	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6I4	0.1606433990437096	0.0	0.0	0.5532255915668094	0.0
HCoV_229E_E	A0A075B6I6	0.1847314584712515	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6I7	0.1546440978376462	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6I9	0.1542587836590942	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6J1	0.1673539954555201	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6J2	0.1916524817416845	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6J6	0.1757444441955375	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6J9	0.1751272918045848	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6K0	0.1607429604472184	0.0	0.0	0.5532255915668094	0.0
HCoV_229E_E	A0A075B6K2	0.1818283693359636	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6K4	0.1567299471447314	0.0	0.0	0.6782678313590411	0.0
HCoV_229E_E	A0A075B6K5	0.1802330238176698	0.0	0.0	0.5532255915668094	0.0
HCoV_229E_E	A0A075B6K6	0.1631539469186916	0.0	0.0	0.5532255915668094	0.0
HCoV_229E_E	A0A075B6L2	0.1577709577647898	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6L6	0.1375126922164879	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6N1	0.1396339544513457	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6N2	0.1507169923735257	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6N3	0.1347854760906978	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6N4	0.1461480873984974	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6P5	0.1468162018330858	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6Q5	0.1529056802320678	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6R0	0.1658691030476582	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6R2	0.1571893203799849	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6R9	0.144156450271687	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6S2	0.1526758467996594	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6S4	0.1568983618228659	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6S5	0.1559727216198676	0.0	0.0	0.6782678313590413	0.0
HCoV_229E_E	A0A075B6S6	0.1409296950432919	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6S9	0.1548145308576022	0.0	0.0	0.3149124320158176	0.0
HCoV_229E_E	A0A075B6T6	0.1730429529848884	0.0	0.0	0.0	0.0
HCoV_229E_E	A0A075B6T7	0.1350957077456195	0.0	0.0	0.5532255915668094	0.0
HCoV_229E_E	A0A075B6T8	0.1581901663604817	0.0	0.0	0.0	0.999594941824646
HCoV_229E_E	A0A075B6U4	0.1516271084337349	0.0	0.0	0.5066532352882707	0.998668923574202
HCoV_229E_E	A0A075B6V5	0.1471309176125136	0.0	0.0	0.3149124320158176	0.999594941824646
HCoV_229E_E	A0A075B6W5	0.1520893772893772	0.0	0.0	0.0	0.998668923574202
HCoV_229E_E	A0A075B6X5	0.1500671288090642	0.0	0.0	0.0	0.999594941824646
HCoV_229E_E	A0A075B734	0.1078427223719676	0.0	0.0	0.0	0.9944710758227872
HCoV_229E_E	A0A075B759	0.1354747725346466	0.0	0.0	0.210274985356718	0.999962698928802
HCoV_229E_E	A0A075B767	0.1388193409648458	0.0	0.0	0.210274985356718	0.999962698928802
HCoV_229E_E	A0A087WSX0	0.16143852601388	0.0	0.0	0.0	0.9999916175955164
HCoV_229E_E	A0A087WSY4	0.1564936541034076	0.0	0.0	0.0	0.9999537242072596
HCoV_229E_E	A0A087WSY6	0.1566216138113981	0.0	0.0	0.3149124320158176	0.9999974491611456
HCoV_229E_E	A0A087WSZ0	0.1491114326065326	0.0	0.0	0.0	0.9999916175955164
HCoV_229E_E	A0A087WSZ9	0.1504773805326149	0.0	0.0	0.5066532352882709	0.998668923574202
